DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.11.10,13:30:00,25177,25207,25151,25202,815,0,7,20:30:00
2020.11.11,12:30:00,25601,25621,25586,25606,421,0,4,19:30:00
2020.11.11,13:00:00,25606,25651,25571,25601,457,0,7,20:00:00
2020.11.11,13:30:00,25601,25626,25586,25616,424,0,7,20:30:00
2020.11.12,12:30:00,25451,25481,25442,25462,349,0,4,19:30:00
2020.11.12,13:00:00,25462,25481,25451,25452,239,0,3,20:00:00
2020.11.12,13:30:00,25452,25466,25446,25446,324,0,4,20:30:00
2020.11.13,12:30:00,25495,25515,25470,25505,274,0,2,19:30:00
2020.11.13,13:00:00,25505,25510,25451,25460,309,0,4,20:00:00
2020.11.13,13:30:00,25456,25466,25445,25465,272,0,5,20:30:00
2020.11.16,12:30:00,25955,25965,25945,25965,319,0,9,19:30:00
2020.11.16,13:00:00,25965,26021,25961,26001,224,0,9,20:00:00
2020.11.16,13:30:00,26001,26215,25981,26136,1371,0,4,20:30:00
2020.11.17,12:30:00,25950,25980,25946,25965,285,0,4,19:30:00
2020.11.17,13:00:00,25965,25965,25920,25930,431,0,8,20:00:00
2020.11.17,13:30:00,25931,25955,25930,25950,315,0,8,20:30:00
2020.11.18,12:30:00,25850,25855,25829,25845,313,0,6,19:30:00
2020.11.18,13:00:00,25845,25860,25829,25836,341,0,5,20:00:00
2020.11.18,13:30:00,25836,25925,25830,25860,477,0,5,20:30:00
2020.11.19,12:30:00,25460,25485,25460,25475,271,0,8,19:30:00
2020.11.19,13:00:00,25475,25485,25455,25485,306,0,8,20:00:00
2020.11.19,13:30:00,25485,25530,25480,25530,321,0,4,20:30:00
2020.11.20,12:30:00,25690,25705,25680,25685,423,0,8,19:30:00
2020.11.20,13:00:00,25685,25695,25670,25670,223,0,8,20:00:00
2020.11.20,13:30:00,25670,25700,25655,25700,141,0,6,20:30:00
2020.11.23,12:30:00,25922,25936,25911,25926,131,0,9,19:30:00
2020.11.23,13:00:00,25926,25931,25891,25896,105,0,5,20:00:00
2020.11.23,13:30:00,25892,25901,25882,25901,109,0,9,20:30:00
2020.11.24,12:30:00,26311,26341,26311,26336,254,0,9,19:30:00
2020.11.24,13:00:00,26336,26367,26331,26356,314,0,9,20:00:00
2020.11.24,13:30:00,26356,26376,26346,26367,237,0,9,20:30:00
2020.11.25,12:30:00,26306,26311,26256,26266,353,0,5,19:30:00
2020.11.25,13:00:00,26266,26291,26256,26281,385,0,5,20:00:00
2020.11.25,13:30:00,26281,26316,26276,26291,289,0,5,20:30:00
2020.11.26,12:30:00,26486,26486,26451,26461,216,0,9,19:30:00
2020.11.26,13:00:00,26461,26496,26461,26486,140,0,9,20:00:00
2020.11.26,13:30:00,26486,26506,26481,26496,198,0,9,20:30:00
2020.11.27,12:30:00,26677,26712,26677,26712,191,0,5,19:30:00
2020.11.27,13:00:00,26712,26716,26696,26701,152,0,8,20:00:00
2020.11.27,13:30:00,26701,26711,26691,26696,166,0,5,20:30:00
2020.11.30,12:30:00,26596,26611,26582,26596,229,0,8,19:30:00
2020.11.30,13:00:00,26596,26596,26516,26527,175,0,8,20:00:00
2020.11.30,13:30:00,26527,26532,26461,26527,385,0,6,20:30:00
2020.12.01,12:30:00,26926,26936,26886,26931,245,0,8,19:30:00
2020.12.01,13:00:00,26931,26957,26911,26937,219,0,8,20:00:00
2020.12.01,13:30:00,26937,26942,26906,26907,281,0,8,20:30:00
2020.12.02,12:30:00,26826,26846,26816,26846,141,0,9,19:30:00
2020.12.02,13:00:00,26846,26846,26796,26806,212,0,9,20:00:00
2020.12.02,13:30:00,26806,26811,26786,26811,189,0,9,20:30:00
2020.12.03,12:30:00,26797,26827,26797,26822,136,0,8,19:30:00
2020.12.03,13:00:00,26822,26837,26821,26837,118,0,8,20:00:00
2020.12.03,13:30:00,26831,26847,26827,26847,119,0,8,20:30:00
2020.12.04,12:30:00,26771,26796,26771,26791,107,0,9,19:30:00
2020.12.04,13:00:00,26791,26801,26781,26781,72,0,9,20:00:00
2020.12.04,13:30:00,26781,26796,26771,26771,134,0,9,20:30:00
2020.12.07,12:30:00,26441,26441,26401,26411,179,0,9,19:30:00
2020.12.07,13:00:00,26411,26436,26401,26431,185,0,9,20:00:00
2020.12.07,13:30:00,26431,26521,26431,26481,232,0,5,20:30:00
2020.12.08,12:30:00,26421,26441,26406,26436,142,0,9,19:30:00
2020.12.08,13:00:00,26436,26436,26386,26406,264,0,5,20:00:00
2020.12.08,13:30:00,26406,26406,26356,26366,254,0,9,20:30:00
2020.12.09,12:30:00,26861,26871,26861,26866,108,0,5,19:30:00
2020.12.09,13:00:00,26867,26871,26856,26866,97,0,5,20:00:00
2020.12.09,13:30:00,26866,26867,26826,26826,80,0,9,20:30:00
2020.12.10,12:30:00,26769,26774,26759,26759,127,0,6,19:30:00
2020.12.10,13:00:00,26760,26771,26744,26769,158,0,6,20:00:00
2020.12.10,13:30:00,26769,26776,26764,26774,147,0,3,20:30:00
2020.12.11,12:30:00,26515,26525,26440,26450,353,0,3,19:30:00
2020.12.11,13:00:00,26445,26475,26429,26435,579,0,3,20:00:00
2020.12.11,13:30:00,26435,26485,26430,26485,322,0,5,20:30:00
2020.12.14,12:30:00,26774,26789,26774,26779,113,0,9,19:30:00
2020.12.14,13:00:00,26774,26804,26774,26799,123,0,9,20:00:00
2020.12.14,13:30:00,26799,26814,26799,26809,125,0,8,20:30:00
2020.12.15,12:30:00,26754,26774,26754,26759,116,0,9,19:30:00
2020.12.15,13:00:00,26759,26779,26759,26759,113,0,9,20:00:00
2020.12.15,13:30:00,26759,26764,26749,26754,85,0,9,20:30:00
2020.12.16,12:30:00,26785,26800,26779,26795,64,0,8,19:30:00
2020.12.16,13:00:00,26795,26800,26785,26785,77,0,8,20:00:00
2020.12.16,13:30:00,26785,26785,26779,26785,62,0,9,20:30:00
2020.12.17,12:30:00,26825,26825,26804,26805,118,0,9,19:30:00
2020.12.17,13:00:00,26805,26825,26805,26815,57,0,8,20:00:00
2020.12.17,13:30:00,26815,26825,26804,26810,52,0,8,20:30:00
2020.12.18,12:30:00,26834,26839,26819,26839,165,0,6,19:30:00
2020.12.18,13:00:00,26839,26841,26824,26836,156,0,6,20:00:00
2020.12.18,13:30:00,26836,26841,26829,26834,81,0,6,20:30:00
2020.12.21,12:30:00,26295,26355,26220,26250,1452,0,3,19:30:00
2020.12.21,13:00:00,26250,26333,26234,26328,1377,0,3,20:00:00
2020.12.21,13:30:00,26323,26383,26319,26358,849,0,9,20:30:00
2020.12.22,12:30:00,26499,26519,26479,26509,226,0,8,19:30:00
2020.12.22,13:00:00,26509,26544,26503,26529,220,0,8,20:00:00
2020.12.22,13:30:00,26529,26534,26513,26528,188,0,8,20:30:00
2020.12.23,12:30:00,26614,26614,26603,26609,121,0,8,19:30:00
2020.12.23,13:00:00,26609,26609,26598,26604,73,0,8,20:00:00
2020.12.23,13:30:00,26604,26604,26578,26594,114,0,8,20:30:00
2020.12.24,12:30:00,26687,26687,26677,26682,58,0,9,19:30:00
2020.12.24,13:00:00,26682,26687,26677,26682,57,0,9,20:00:00
2020.12.24,13:30:00,26682,26687,26682,26682,92,0,9,20:30:00
2020.12.28,12:30:00,26857,26862,26852,26857,37,0,9,19:30:00
2020.12.28,13:00:00,26857,26892,26857,26887,132,0,5,20:00:00
2020.12.28,13:30:00,26887,26892,26882,26887,61,0,9,20:30:00
2020.12.29,12:30:00,27678,27689,27663,27673,149,0,8,19:30:00
2020.12.29,13:00:00,27673,27673,27623,27628,133,0,9,20:00:00
2020.12.29,13:30:00,27628,27648,27623,27643,135,0,8,20:30:00
2020.12.30,12:30:00,27543,27558,27538,27553,116,0,9,19:30:00
2020.12.30,13:00:00,27553,27563,27518,27538,126,0,8,20:00:00
2020.12.30,13:30:00,27538,27543,27523,27538,116,0,8,20:30:00
2020.12.31,12:30:00,27458,27513,27458,27498,48,0,9,19:30:00
2020.12.31,13:00:00,27493,27523,27488,27518,41,0,9,20:00:00
2020.12.31,13:30:00,27523,27528,27498,27498,55,0,9,20:30:00
2021.01.04,12:30:00,27418,27428,27403,27408,181,0,8,19:30:00
2021.01.04,13:00:00,27408,27418,27398,27408,143,0,8,20:00:00
2021.01.04,13:30:00,27408,27413,27388,27398,95,0,8,20:30:00
2021.01.05,12:30:00,27129,27154,27119,27129,193,0,9,19:30:00
2021.01.05,13:00:00,27129,27159,27128,27144,195,0,8,20:00:00
2021.01.05,13:30:00,27144,27144,27068,27084,234,0,8,20:30:00
2021.01.06,12:30:00,27082,27132,27082,27112,462,0,5,19:30:00
2021.01.06,13:00:00,27112,27117,27067,27097,326,0,8,20:00:00
2021.01.06,13:30:00,27097,27107,27067,27097,265,0,8,20:30:00
2021.01.07,12:30:00,27466,27466,27416,27421,338,0,8,19:30:00
2021.01.07,13:00:00,27417,27441,27406,27426,330,0,8,20:00:00
2021.01.07,13:30:00,27426,27456,27426,27436,353,0,8,20:30:00
2021.01.08,12:30:00,28195,28205,28150,28160,277,0,8,19:30:00
2021.01.08,13:00:00,28155,28190,28145,28180,231,0,8,20:00:00
2021.01.08,13:30:00,28180,28180,28150,28165,216,0,8,20:30:00
2021.01.11,12:30:00,28136,28150,28120,28135,140,0,8,19:30:00
2021.01.11,13:00:00,28135,28145,28100,28120,125,0,8,20:00:00
2021.01.11,13:30:00,28120,28145,28115,28125,200,0,8,20:30:00
2021.01.12,12:30:00,28221,28226,28201,28201,88,0,8,19:30:00
2021.01.12,13:00:00,28186,28205,28186,28196,47,0,4,20:00:00
2021.01.12,13:30:00,28196,28201,28171,28191,144,0,8,20:30:00
2021.01.13,12:30:00,28422,28422,28387,28412,179,0,9,19:30:00
2021.01.13,13:00:00,28412,28447,28407,28407,219,0,9,20:00:00
2021.01.13,13:30:00,28407,28417,28387,28407,189,0,9,20:30:00
2021.01.14,12:30:00,28854,28874,28806,28829,251,0,8,19:30:00
2021.01.14,13:00:00,28829,28846,28804,28814,209,0,8,20:00:00
2021.01.14,13:30:00,28816,28839,28809,28836,157,0,8,20:30:00
2021.01.15,12:30:00,28534,28574,28529,28534,246,0,8,19:30:00
2021.01.15,13:00:00,28534,28541,28484,28494,325,0,8,20:00:00
2021.01.15,13:30:00,28494,28509,28479,28494,299,0,8,20:30:00
2021.01.18,12:30:00,28238,28248,28233,28238,96,0,8,19:30:00
2021.01.18,13:00:00,28238,28298,28233,28283,185,0,8,20:00:00
2021.01.18,13:30:00,28283,28283,28268,28278,149,0,8,20:30:00
2021.01.19,12:30:00,28738,28743,28728,28728,179,0,8,19:30:00
2021.01.19,13:00:00,28728,28758,28725,28753,189,0,8,20:00:00
2021.01.19,13:30:00,28753,28758,28738,28753,113,0,8,20:30:00
2021.01.20,12:30:00,28583,28590,28563,28583,182,0,8,19:30:00
2021.01.20,13:00:00,28583,28583,28533,28538,174,0,8,20:00:00
2021.01.20,13:30:00,28538,28548,28508,28538,137,0,8,20:30:00
2021.01.21,12:30:00,28673,28698,28653,28698,141,0,8,19:30:00
2021.01.21,13:00:00,28698,28703,28683,28703,129,0,8,20:00:00
2021.01.21,13:30:00,28703,28713,28693,28710,129,0,8,20:30:00
2021.01.22,12:30:00,28470,28473,28438,28448,344,0,8,19:30:00
2021.01.22,13:00:00,28448,28473,28413,28438,399,0,8,20:00:00
2021.01.22,13:30:00,28438,28463,28423,28458,360,0,8,20:30:00
2021.01.25,12:30:00,28763,28778,28758,28778,167,0,8,19:30:00
2021.01.25,13:00:00,28778,28783,28768,28768,110,0,8,20:00:00
2021.01.25,13:30:00,28768,28778,28713,28733,347,0,8,20:30:00
2021.01.26,12:30:00,28688,28688,28653,28680,210,0,8,19:30:00
2021.01.26,13:00:00,28678,28700,28670,28693,291,0,8,20:00:00
2021.01.26,13:30:00,28693,28738,28688,28718,327,0,8,20:30:00
2021.01.27,12:30:00,28618,28633,28588,28593,203,0,8,19:30:00
2021.01.27,13:00:00,28590,28593,28553,28583,416,0,8,20:00:00
2021.01.27,13:30:00,28583,28583,28483,28513,816,0,8,20:30:00
2021.01.28,12:30:00,28017,28039,27987,27987,772,0,8,19:30:00
2021.01.28,13:00:00,27987,28087,27977,28052,774,0,8,20:00:00
2021.01.28,13:30:00,28052,28067,28022,28029,642,0,8,20:30:00
2021.01.29,12:30:00,27767,27832,27752,27822,545,0,8,19:30:00
2021.01.29,13:00:00,27822,27909,27792,27897,664,0,8,20:00:00
2021.01.29,13:30:00,27897,27947,27884,27897,734,0,8,20:30:00
2021.02.01,12:30:00,28207,28222,28164,28172,543,0,8,19:30:00
2021.02.01,13:00:00,28172,28272,28167,28267,496,0,8,20:00:00
2021.02.01,13:30:00,28269,28282,28217,28217,508,0,8,20:30:00
2021.02.02,12:30:00,28382,28417,28382,28392,279,0,8,19:30:00
2021.02.02,13:00:00,28392,28397,28362,28362,235,0,8,20:00:00
2021.02.02,13:30:00,28362,28367,28339,28339,220,0,8,20:30:00
2021.02.03,12:30:00,28632,28652,28624,28644,181,0,8,19:30:00
2021.02.03,13:00:00,28647,28647,28624,28627,152,0,8,20:00:00
2021.02.03,13:30:00,28627,28639,28609,28637,148,0,8,20:30:00
2021.02.04,12:30:00,28427,28449,28417,28447,187,0,8,19:30:00
2021.02.04,13:00:00,28447,28454,28439,28447,196,0,8,20:00:00
2021.02.04,13:30:00,28447,28452,28404,28407,186,0,8,20:30:00
2021.02.05,12:30:00,28852,28887,28847,28862,234,0,8,19:30:00
2021.02.05,13:00:00,28862,28894,28849,28852,214,0,8,20:00:00
2021.02.05,13:30:00,28852,28872,28842,28867,161,0,8,20:30:00
2021.02.08,12:30:00,29350,29355,29337,29350,195,0,8,19:30:00
2021.02.08,13:00:00,29350,29390,29345,29390,166,0,8,20:00:00
2021.02.08,13:30:00,29390,29390,29370,29380,126,0,8,20:30:00
2021.02.09,12:30:00,29415,29425,29382,29385,189,0,8,19:30:00
2021.02.09,13:00:00,29385,29425,29360,29425,224,0,8,20:00:00
2021.02.09,13:30:00,29425,29435,29415,29427,116,0,8,20:30:00
2021.02.10,12:30:00,29441,29461,29426,29456,141,0,8,19:30:00
2021.02.10,13:00:00,29454,29479,29451,29469,182,0,8,20:00:00
2021.02.10,13:30:00,29469,29469,29444,29454,202,0,8,20:30:00
2021.02.11,12:30:00,29376,29389,29369,29389,94,0,8,19:30:00
2021.02.11,13:00:00,29391,29414,29384,29399,88,0,8,20:00:00
2021.02.11,13:30:00,29399,29409,29389,29391,97,0,8,20:30:00
2021.02.12,12:30:00,29409,29434,29404,29434,212,0,8,19:30:00
2021.02.12,13:00:00,29434,29444,29419,29424,151,0,8,20:00:00
2021.02.12,13:30:00,29426,29459,29424,29459,108,0,8,20:30:00
2021.02.15,12:30:00,30144,30144,30129,30131,150,0,8,19:30:00
2021.02.15,13:00:00,30131,30139,30109,30134,159,0,8,20:00:00
2021.02.15,13:30:00,30134,30139,30129,30129,97,0,8,20:30:00
2021.02.16,12:30:00,30479,30519,30479,30489,216,0,8,19:30:00
2021.02.16,13:00:00,30489,30499,30441,30496,318,0,8,20:00:00
2021.02.16,13:30:00,30494,30526,30489,30526,235,0,8,20:30:00
2021.02.17,12:30:00,30389,30404,30369,30374,231,0,8,19:30:00
2021.02.17,13:00:00,30371,30379,30346,30376,317,0,8,20:00:00
2021.02.17,13:30:00,30374,30394,30369,30394,217,0,8,20:30:00
2021.02.18,12:30:00,30169,30184,30104,30106,401,0,8,19:30:00
2021.02.18,13:00:00,30106,30114,30059,30099,547,0,8,20:00:00
2021.02.18,13:30:00,30099,30101,30054,30081,411,0,8,20:30:00
2021.02.19,12:30:00,30161,30194,30149,30189,325,0,8,19:30:00
2021.02.19,13:00:00,30189,30199,30141,30149,342,0,8,20:00:00
2021.02.19,13:30:00,30149,30149,30111,30114,228,0,8,20:30:00
2021.02.22,12:30:00,30083,30098,30068,30073,367,0,8,19:30:00
2021.02.22,13:00:00,30073,30108,30070,30078,349,0,8,20:00:00
2021.02.22,13:30:00,30075,30083,30043,30075,421,0,8,20:30:00
2021.02.23,12:30:00,29858,29890,29800,29883,756,0,8,19:30:00
2021.02.23,13:00:00,29880,29888,29840,29883,484,0,8,20:00:00
2021.02.23,13:30:00,29885,29920,29875,29910,399,0,8,20:30:00
2021.02.24,12:30:00,29883,29908,29860,29860,425,0,8,19:30:00
2021.02.24,13:00:00,29863,29878,29858,29878,360,0,8,20:00:00
2021.02.24,13:30:00,29878,29890,29838,29873,348,0,8,20:30:00
2021.02.25,12:30:00,30166,30186,30161,30176,341,0,8,19:30:00
2021.02.25,13:00:00,30176,30186,30121,30133,398,0,8,20:00:00
2021.02.25,13:30:00,30131,30138,30096,30111,516,0,8,20:30:00
2021.02.26,12:30:00,29428,29456,29373,29376,713,0,8,19:30:00
2021.02.26,13:00:00,29376,29413,29288,29303,831,0,8,20:00:00
2021.02.26,13:30:00,29303,29311,29201,29268,1054,0,8,20:30:00
2021.03.01,12:30:00,29551,29566,29546,29551,229,0,8,19:30:00
2021.03.01,13:00:00,29551,29556,29501,29501,280,0,8,20:00:00
2021.03.01,13:30:00,29501,29526,29476,29503,337,0,8,20:30:00
2021.03.02,12:30:00,29496,29526,29471,29511,493,0,8,19:30:00
2021.03.02,13:00:00,29511,29553,29496,29541,474,0,8,20:00:00
2021.03.02,13:30:00,29541,29576,29518,29556,466,0,8,20:30:00
2021.03.03,12:30:00,29741,29746,29706,29736,277,0,8,19:30:00
2021.03.03,13:00:00,29736,29736,29706,29726,291,0,8,20:00:00
2021.03.03,13:30:00,29723,29736,29696,29731,225,0,8,20:30:00
2021.03.04,12:30:00,28918,28976,28911,28971,717,0,8,19:30:00
2021.03.04,13:00:00,28971,28991,28928,28931,604,0,8,20:00:00
2021.03.04,13:30:00,28931,29046,28916,29036,665,0,8,20:30:00
2021.03.05,12:30:00,28781,28796,28756,28771,547,0,8,19:30:00
2021.03.05,13:00:00,28771,28846,28763,28846,362,0,8,20:00:00
2021.03.05,13:30:00,28846,28881,28821,28866,565,0,8,20:30:00
2021.03.08,12:30:00,28625,28712,28620,28702,835,0,8,19:30:00
2021.03.08,13:00:00,28702,28745,28695,28695,697,0,8,20:00:00
2021.03.08,13:30:00,28695,28790,28695,28790,842,0,8,20:30:00
2021.03.09,12:30:00,29142,29197,29114,29142,585,0,8,19:30:00
2021.03.09,13:00:00,29142,29197,29137,29192,660,0,8,20:00:00
2021.03.09,13:30:00,29192,29217,29167,29169,583,0,8,20:30:00
2021.03.10,12:30:00,29085,29085,29050,29055,285,0,8,19:30:00
2021.03.10,13:00:00,29052,29080,29020,29030,335,0,8,20:00:00
2021.03.10,13:30:00,29027,29065,29020,29065,306,0,8,20:30:00
2021.03.11,12:30:00,29315,29325,29300,29315,310,0,8,19:30:00
2021.03.11,13:00:00,29315,29322,29295,29300,316,0,8,20:00:00
2021.03.11,13:30:00,29300,29315,29290,29297,288,0,8,20:30:00
2021.03.12,12:30:00,29554,29609,29554,29590,321,0,8,19:30:00
2021.03.12,13:00:00,29590,29592,29550,29552,539,0,8,20:00:00
2021.03.12,13:30:00,29552,29572,29535,29552,399,0,8,20:30:00
2021.03.15,12:30:00,29775,29785,29745,29760,275,0,8,19:30:00
2021.03.15,13:00:00,29760,29767,29715,29725,281,0,8,20:00:00
2021.03.15,13:30:00,29725,29750,29715,29720,244,0,8,20:30:00
2021.03.16,12:30:00,29880,29890,29875,29890,238,0,8,19:30:00
2021.03.16,13:00:00,29890,29925,29890,29915,263,0,8,20:00:00
2021.03.16,13:30:00,29915,29935,29900,29935,194,0,8,20:30:00
2021.03.17,12:30:00,29900,29920,29895,29895,229,0,8,19:30:00
2021.03.17,13:00:00,29895,29907,29860,29867,352,0,8,20:00:00
2021.03.17,13:30:00,29870,29870,29842,29845,418,0,8,20:30:00
2021.03.18,12:30:00,30167,30175,30157,30160,321,0,8,19:30:00
2021.03.18,13:00:00,30160,30172,30130,30145,419,0,8,20:00:00
2021.03.18,13:30:00,30145,30150,30095,30120,593,0,8,20:30:00
2021.03.19,12:30:00,29700,29710,29675,29690,514,0,8,19:30:00
2021.03.19,13:00:00,29690,29690,29550,29580,549,0,8,20:00:00
2021.03.19,13:30:00,29580,29605,29555,29585,534,0,8,20:30:00
