DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.11.16,14:30:00,26085,26115,26065,26095,710,0,9,21:30:00
2020.11.16,15:00:00,26095,26125,26095,26114,521,0,5,22:00:00
2020.11.16,15:30:00,26114,26115,26060,26091,744,0,6,22:30:00
2020.11.17,14:30:00,25970,25975,25920,25945,284,0,8,21:30:00
2020.11.17,15:00:00,25945,25950,25930,25936,310,0,8,22:00:00
2020.11.17,15:30:00,25936,25940,25900,25925,444,0,5,22:30:00
2020.11.18,14:30:00,25910,25910,25870,25885,220,0,5,21:30:00
2020.11.18,15:00:00,25885,25890,25860,25865,199,0,9,22:00:00
2020.11.18,15:30:00,25865,25885,25855,25880,317,0,9,22:30:00
2020.11.19,14:30:00,25530,25565,25530,25545,150,0,8,21:30:00
2020.11.19,15:00:00,25545,25555,25525,25535,250,0,8,22:00:00
2020.11.19,15:30:00,25535,25540,25505,25530,407,0,8,22:30:00
2020.11.20,14:30:00,25675,25690,25670,25690,159,0,8,21:30:00
2020.11.20,15:00:00,25695,25705,25675,25675,222,0,8,22:00:00
2020.11.20,15:30:00,25675,25685,25655,25660,273,0,5,22:30:00
2020.11.23,14:30:00,25931,25941,25926,25936,138,0,9,21:30:00
2020.11.23,15:00:00,25936,25946,25926,25931,101,0,9,22:00:00
2020.11.23,15:30:00,25926,25941,25866,25907,434,0,5,22:30:00
2020.11.24,14:30:00,26341,26406,26341,26401,265,0,9,21:30:00
2020.11.24,15:00:00,26401,26466,26396,26466,387,0,5,22:00:00
2020.11.24,15:30:00,26466,26476,26446,26452,318,0,5,22:30:00
2020.11.25,14:30:00,26326,26336,26261,26276,339,0,9,21:30:00
2020.11.25,15:00:00,26276,26296,26261,26276,309,0,5,22:00:00
2020.11.25,15:30:00,26276,26301,26261,26271,417,0,5,22:30:00
2020.11.26,14:30:00,26471,26491,26466,26486,131,0,9,21:30:00
2020.11.26,15:00:00,26486,26496,26481,26491,125,0,9,22:00:00
2020.11.26,15:30:00,26491,26496,26481,26486,112,0,9,22:30:00
2020.11.27,14:30:00,26691,26711,26691,26711,145,0,8,21:30:00
2020.11.27,15:00:00,26711,26716,26701,26701,137,0,8,22:00:00
2020.11.27,15:30:00,26701,26761,26701,26741,225,0,8,22:30:00
2020.11.30,14:30:00,26566,26586,26541,26541,175,0,9,21:30:00
2020.11.30,15:00:00,26541,26571,26536,26551,337,0,9,22:00:00
2020.11.30,15:30:00,26551,26591,26531,26586,265,0,5,22:30:00
2020.12.01,14:30:00,26887,26911,26886,26892,209,0,8,21:30:00
2020.12.01,15:00:00,26891,26906,26871,26871,327,0,8,22:00:00
2020.12.01,15:30:00,26871,26916,26861,26906,270,0,8,22:30:00
2020.12.02,14:30:00,26786,26786,26736,26756,251,0,6,21:30:00
2020.12.02,15:00:00,26756,26786,26737,26776,360,0,8,22:00:00
2020.12.02,15:30:00,26776,26791,26756,26766,272,0,8,22:30:00
2020.12.03,14:30:00,26822,26842,26812,26822,120,0,6,21:30:00
2020.12.03,15:00:00,26822,26827,26812,26817,137,0,8,22:00:00
2020.12.03,15:30:00,26817,26832,26797,26807,185,0,8,22:30:00
2020.12.04,14:30:00,26786,26786,26771,26776,62,0,9,21:30:00
2020.12.04,15:00:00,26776,26781,26761,26766,123,0,7,22:00:00
2020.12.04,15:30:00,26757,26781,26727,26761,401,0,9,22:30:00
2020.12.07,14:30:00,26466,26466,26441,26451,138,0,9,21:30:00
2020.12.07,15:00:00,26451,26456,26436,26446,211,0,9,22:00:00
2020.12.07,15:30:00,26446,26451,26431,26446,177,0,9,22:30:00
2020.12.08,14:30:00,26391,26421,26391,26416,141,0,9,21:30:00
2020.12.08,15:00:00,26416,26446,26416,26441,176,0,5,22:00:00
2020.12.08,15:30:00,26441,26446,26416,26426,97,0,9,22:30:00
2020.12.09,14:30:00,26816,26821,26791,26821,133,0,9,21:30:00
2020.12.09,15:00:00,26821,26837,26816,26836,124,0,9,22:00:00
2020.12.09,15:30:00,26836,26846,26836,26841,86,0,9,22:30:00
2020.12.10,14:30:00,26730,26749,26709,26739,285,0,8,21:30:00
2020.12.10,15:00:00,26739,26754,26724,26751,241,0,6,22:00:00
2020.12.10,15:30:00,26751,26754,26636,26648,532,0,3,22:30:00
2020.12.11,14:30:00,26485,26501,26470,26500,212,0,5,21:30:00
2020.12.11,15:00:00,26496,26506,26485,26491,237,0,3,22:00:00
2020.12.11,15:30:00,26491,26525,26485,26520,198,0,5,22:30:00
2020.12.14,14:30:00,26799,26811,26785,26794,141,0,5,21:30:00
2020.12.14,15:00:00,26794,26799,26769,26779,149,0,9,22:00:00
2020.12.14,15:30:00,26779,26779,26764,26764,134,0,9,22:30:00
2020.12.15,14:30:00,26774,26774,26754,26759,98,0,9,21:30:00
2020.12.15,15:00:00,26759,26784,26759,26779,96,0,9,22:00:00
2020.12.15,15:30:00,26779,26794,26774,26784,95,0,9,22:30:00
2020.12.16,14:30:00,26781,26790,26780,26780,149,0,8,21:30:00
2020.12.16,15:00:00,26780,26790,26760,26765,147,0,4,22:00:00
2020.12.16,15:30:00,26759,26760,26744,26755,161,0,8,22:30:00
2020.12.17,14:30:00,26805,26810,26800,26805,63,0,8,21:30:00
2020.12.17,15:00:00,26805,26825,26805,26815,50,0,8,22:00:00
2020.12.17,15:30:00,26810,26815,26789,26805,140,0,9,22:30:00
2020.12.18,14:30:00,26834,26834,26814,26814,137,0,9,21:30:00
2020.12.18,15:00:00,26814,26819,26804,26804,127,0,9,22:00:00
2020.12.18,15:30:00,26804,26809,26789,26789,94,0,9,22:30:00
2020.12.21,14:30:00,26358,26378,26323,26324,666,0,9,21:30:00
2020.12.21,15:00:00,26324,26333,26278,26314,846,0,8,22:00:00
2020.12.21,15:30:00,26318,26344,26298,26339,558,0,9,22:30:00
2020.12.22,14:30:00,26534,26543,26523,26524,155,0,8,21:30:00
2020.12.22,15:00:00,26524,26544,26523,26534,127,0,8,22:00:00
2020.12.22,15:30:00,26534,26554,26533,26539,132,0,8,22:30:00
2020.12.23,14:30:00,26583,26594,26578,26594,78,0,8,21:30:00
2020.12.23,15:00:00,26594,26614,26589,26609,79,0,4,22:00:00
2020.12.23,15:30:00,26614,26639,26603,26634,137,0,8,22:30:00
2020.12.24,14:30:00,26692,26692,26672,26682,65,0,9,21:30:00
2020.12.24,15:00:00,26682,26682,26677,26682,51,0,9,22:00:00
2020.12.24,15:30:00,26682,26692,26682,26692,34,0,5,22:30:00
2020.12.28,14:30:00,26887,26897,26882,26882,81,0,7,21:30:00
2020.12.28,15:00:00,26882,26887,26877,26882,104,0,8,22:00:00
2020.12.28,15:30:00,26882,26887,26882,26882,27,0,8,22:30:00
2020.12.29,14:30:00,27658,27663,27638,27639,119,0,4,21:30:00
2020.12.29,15:00:00,27643,27658,27633,27638,117,0,6,22:00:00
2020.12.29,15:30:00,27638,27643,27618,27643,100,0,8,22:30:00
2020.12.30,14:30:00,27528,27528,27508,27513,121,0,8,21:30:00
2020.12.30,15:00:00,27518,27518,27498,27498,123,0,8,22:00:00
2020.12.30,15:30:00,27498,27498,27468,27473,126,0,8,22:30:00
2020.12.31,14:30:00,27493,27513,27483,27493,62,0,8,21:30:00
2020.12.31,15:00:00,27493,27498,27483,27484,68,0,8,22:00:00
2020.12.31,15:30:00,27484,27513,27484,27508,41,0,8,22:30:00
2021.01.04,14:30:00,27403,27423,27388,27418,143,0,8,21:30:00
2021.01.04,15:00:00,27418,27428,27403,27413,151,0,8,22:00:00
2021.01.04,15:30:00,27413,27434,27408,27433,165,0,8,22:30:00
2021.01.05,14:30:00,27054,27089,27043,27079,248,0,8,21:30:00
2021.01.05,15:00:00,27073,27089,27028,27044,263,0,8,22:00:00
2021.01.05,15:30:00,27044,27059,26999,27004,304,0,8,22:30:00
2021.01.06,14:30:00,27117,27127,27102,27107,354,0,8,21:30:00
2021.01.06,15:00:00,27107,27137,27107,27132,217,0,9,22:00:00
2021.01.06,15:30:00,27137,27157,27107,27112,227,0,8,22:30:00
2021.01.07,14:30:00,27476,27501,27476,27486,176,0,4,21:30:00
2021.01.07,15:00:00,27486,27491,27471,27472,213,0,8,22:00:00
2021.01.07,15:30:00,27472,27486,27451,27476,200,0,8,22:30:00
2021.01.08,14:30:00,28155,28155,28130,28135,118,0,8,21:30:00
2021.01.08,15:00:00,28135,28180,28135,28151,155,0,5,22:00:00
2021.01.08,15:30:00,28151,28185,28105,28115,470,0,9,22:30:00
2021.01.11,14:30:00,28140,28145,28125,28126,161,0,8,21:30:00
2021.01.11,15:00:00,28125,28130,28085,28095,229,0,3,22:00:00
2021.01.11,15:30:00,28095,28095,28015,28015,317,0,5,22:30:00
2021.01.12,14:30:00,28195,28206,28180,28196,196,0,8,21:30:00
2021.01.12,15:00:00,28190,28196,28161,28171,174,0,8,22:00:00
2021.01.12,15:30:00,28171,28180,28131,28141,228,0,8,22:30:00
2021.01.13,14:30:00,28392,28392,28357,28372,217,0,9,21:30:00
2021.01.13,15:00:00,28372,28417,28367,28412,204,0,9,22:00:00
2021.01.13,15:30:00,28407,28422,28397,28402,136,0,9,22:30:00
2021.01.14,14:30:00,28854,28879,28849,28874,114,0,8,21:30:00
2021.01.14,15:00:00,28874,28876,28854,28864,154,0,8,22:00:00
