DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.10.12,13:30:00,3492.1,3498.4,3491.9,3498.1,493,0,6,20:30:00
2020.10.12,14:00:00,3498.3,3498.4,3495.4,3497.9,397,0,6,21:00:00
2020.10.12,14:30:00,3497.9,3501.1,3496.1,3500.6,528,0,6,21:30:00
2020.10.12,15:00:00,3500.6,3506.1,3499.9,3504.9,603,0,6,22:00:00
2020.10.12,15:30:00,3504.9,3508.1,3504.6,3504.9,308,0,6,22:30:00
2020.10.12,16:00:00,3504.9,3507.1,3503.9,3504.9,404,0,6,23:00:00
2020.10.13,13:30:00,3538.8,3540.1,3530.1,3531.6,974,0,6,20:30:00
2020.10.13,14:00:00,3531.2,3540.1,3531.1,3539.1,919,0,6,21:00:00
2020.10.13,14:30:00,3539.1,3541.1,3533.3,3537.6,769,0,6,21:30:00
2020.10.13,15:00:00,3537.6,3539.3,3534.3,3535.1,809,0,6,22:00:00
2020.10.13,15:30:00,3535.1,3536.8,3529.1,3531.6,987,0,6,22:30:00
2020.10.13,16:00:00,3531.3,3532.8,3526.1,3532.1,1073,0,6,23:00:00
2020.10.14,13:30:00,3512.4,3513.4,3502.3,3506.2,1204,0,6,20:30:00
2020.10.14,14:00:00,3506.2,3513.7,3505.2,3513.2,874,0,6,21:00:00
2020.10.14,14:30:00,3513.4,3513.6,3506.4,3510.9,829,0,6,21:30:00
2020.10.14,15:00:00,3511.1,3514.7,3509.9,3513.4,885,0,6,22:00:00
2020.10.14,15:30:00,3513.4,3521.2,3510.9,3519.9,919,0,6,22:30:00
2020.10.14,16:00:00,3519.9,3520.7,3516.2,3516.2,603,0,6,23:00:00
2020.10.15,13:30:00,3452.6,3456.8,3451.1,3455.8,608,0,6,20:30:00
2020.10.15,14:00:00,3455.8,3459.6,3451.1,3457.3,936,0,6,21:00:00
2020.10.15,14:30:00,3457.3,3458.8,3450.3,3452.7,1141,0,6,21:30:00
2020.10.15,15:00:00,3452.6,3453.1,3446.5,3451.8,1334,0,6,22:00:00
2020.10.15,15:30:00,3452.0,3452.0,3442.6,3447.1,2097,0,6,22:30:00
2020.10.15,16:00:00,3447.1,3451.8,3444.6,3444.8,891,0,6,23:00:00
2020.10.16,13:30:00,3491.1,3493.1,3484.8,3489.1,773,0,6,20:30:00
2020.10.16,14:00:00,3489.1,3494.1,3486.8,3491.6,743,0,6,21:00:00
2020.10.16,14:30:00,3491.6,3495.1,3491.3,3491.3,527,0,6,21:30:00
2020.10.16,15:00:00,3491.3,3493.6,3489.5,3492.7,515,0,6,22:00:00
2020.10.16,15:30:00,3492.7,3499.1,3492.6,3498.8,432,0,6,22:30:00
2020.10.16,16:00:00,3498.7,3500.8,3491.9,3499.8,683,0,1,23:00:00
2020.10.19,13:30:00,3497.2,3501.7,3496.2,3501.2,489,0,6,20:30:00
2020.10.19,14:00:00,3501.4,3502.2,3498.2,3498.9,401,0,6,21:00:00
2020.10.19,14:30:00,3498.9,3499.9,3497.9,3497.9,278,0,6,21:30:00
2020.10.19,15:00:00,3497.9,3498.4,3494.4,3496.9,718,0,6,22:00:00
2020.10.19,15:30:00,3496.9,3497.9,3493.2,3494.4,622,0,6,22:30:00
2020.10.19,16:00:00,3494.4,3496.9,3494.2,3495.9,390,0,6,23:00:00
2020.10.20,13:30:00,3458.1,3459.4,3455.6,3456.9,462,0,6,20:30:00
2020.10.20,14:00:00,3456.9,3457.6,3454.9,3455.4,414,0,6,21:00:00
2020.10.20,14:30:00,3455.1,3455.9,3451.1,3453.1,449,0,6,21:30:00
2020.10.20,15:00:00,3453.1,3453.3,3435.3,3441.4,1386,0,6,22:00:00
2020.10.20,15:30:00,3441.5,3446.6,3440.4,3443.1,940,0,6,22:30:00
2020.10.20,16:00:00,3443.1,3446.9,3441.4,3442.9,661,0,6,23:00:00
2020.10.21,13:30:00,3443.7,3446.2,3440.7,3441.2,1113,0,6,20:30:00
2020.10.21,14:00:00,3441.2,3441.7,3431.7,3434.7,971,0,6,21:00:00
2020.10.21,14:30:00,3434.7,3439.2,3432.7,3437.2,1166,0,6,21:30:00
2020.10.21,15:00:00,3437.2,3444.9,3435.7,3444.2,1204,0,6,22:00:00
2020.10.21,15:30:00,3444.2,3447.2,3442.6,3442.8,739,0,6,22:30:00
2020.10.21,16:00:00,3442.8,3445.1,3441.1,3441.6,675,0,6,23:00:00
2020.10.22,13:30:00,3435.2,3437.0,3431.2,3434.0,1019,0,6,20:30:00
2020.10.22,14:00:00,3434.0,3437.0,3432.2,3434.7,849,0,6,21:00:00
2020.10.22,14:30:00,3434.6,3436.7,3431.0,3435.7,724,0,6,21:30:00
2020.10.22,15:00:00,3435.7,3439.3,3432.2,3433.5,913,0,6,22:00:00
2020.10.22,15:30:00,3434.4,3438.1,3430.2,3432.2,1497,0,6,22:30:00
2020.10.22,16:00:00,3432.2,3438.7,3431.0,3438.0,697,0,6,23:00:00
2020.10.23,13:30:00,3461.4,3469.2,3461.4,3465.9,676,0,6,20:30:00
2020.10.23,14:00:00,3465.9,3466.9,3462.9,3464.1,575,0,6,21:00:00
2020.10.23,14:30:00,3464.1,3469.6,3464.1,3467.1,566,0,6,21:30:00
2020.10.23,15:00:00,3467.1,3470.1,3465.6,3468.4,411,0,6,22:00:00
2020.10.23,15:30:00,3468.4,3470.1,3467.4,3468.6,330,0,6,22:30:00
2020.10.23,16:00:00,3468.4,3469.4,3465.9,3467.9,413,0,6,23:00:00
2020.10.26,13:30:00,3429.5,3430.5,3425.0,3425.7,441,0,2,20:30:00
2020.10.26,14:00:00,3425.7,3427.0,3421.9,3426.2,631,0,6,21:00:00
2020.10.26,14:30:00,3426.4,3427.0,3422.5,3424.5,617,0,6,21:30:00
2020.10.26,15:00:00,3424.2,3430.2,3423.7,3429.5,466,0,6,22:00:00
2020.10.26,15:30:00,3429.5,3435.2,3425.5,3433.5,2577,0,6,22:30:00
2020.10.26,16:00:00,3433.2,3437.8,3423.1,3423.7,2589,0,6,23:00:00
2020.10.27,13:30:00,3416.1,3417.6,3415.1,3417.6,421,0,6,20:30:00
2020.10.27,14:00:00,3417.6,3417.6,3412.9,3412.9,477,0,6,21:00:00
2020.10.27,14:30:00,3412.9,3414.4,3406.1,3406.6,632,0,6,21:30:00
2020.10.27,15:00:00,3406.6,3409.1,3403.9,3405.1,616,0,6,22:00:00
2020.10.27,15:30:00,3405.1,3408.2,3395.6,3404.8,3933,0,6,22:30:00
2020.10.27,16:00:00,3404.9,3408.6,3389.2,3392.6,2803,0,1,23:00:00
2020.10.28,13:30:00,3343.2,3346.2,3340.7,3341.5,1216,0,6,20:30:00
2020.10.28,14:00:00,3341.6,3341.7,3337.5,3339.5,1327,0,6,21:00:00
2020.10.28,14:30:00,3339.5,3339.5,3321.2,3325.2,1635,0,6,21:30:00
2020.10.28,15:00:00,3325.2,3330.0,3321.5,3328.7,1345,0,6,22:00:00
2020.10.28,15:30:00,3329.0,3336.0,3317.0,3320.5,4279,0,2,22:30:00
2020.10.28,16:00:00,3320.5,3322.2,3289.7,3295.0,4515,0,6,23:00:00
2020.10.29,13:30:00,3282.0,3285.5,3263.5,3265.1,1957,0,1,20:30:00
2020.10.29,14:00:00,3264.8,3272.3,3264.4,3270.4,1736,0,6,21:00:00
2020.10.29,14:30:00,3270.4,3284.5,3269.0,3278.7,2063,0,2,21:30:00
2020.10.29,15:00:00,3278.5,3280.8,3273.0,3277.3,1572,0,6,22:00:00
2020.10.29,15:30:00,3277.3,3290.5,3258.0,3285.1,3955,0,2,22:30:00
2020.10.29,16:00:00,3285.3,3298.5,3278.3,3297.3,4433,0,6,23:00:00
2020.10.30,13:30:00,3288.8,3290.4,3284.0,3285.3,1401,0,6,20:30:00
2020.10.30,14:00:00,3285.3,3286.3,3272.5,3277.5,1199,0,6,21:00:00
2020.10.30,14:30:00,3278.5,3292.0,3276.8,3287.9,1283,0,6,21:30:00
2020.10.30,15:00:00,3287.8,3290.2,3282.9,3289.2,1102,0,6,22:00:00
2020.10.30,15:30:00,3289.7,3304.2,3275.5,3287.0,3765,0,3,22:30:00
2020.10.30,16:00:00,3287.0,3292.8,3261.4,3264.6,4513,0,2,23:00:00
2020.11.02,13:30:00,3322.3,3326.2,3318.4,3319.4,1338,0,4,20:30:00
2020.11.02,14:00:00,3319.6,3320.7,3315.1,3316.1,1057,0,4,21:00:00
2020.11.02,14:30:00,3316.1,3318.3,3306.6,3309.8,1220,0,6,21:30:00
2020.11.02,15:00:00,3309.8,3314.3,3307.8,3311.1,1163,0,6,22:00:00
2020.11.02,15:30:00,3311.1,3313.1,3307.6,3308.8,1090,0,6,22:30:00
2020.11.02,16:00:00,3308.8,3310.8,3302.8,3309.6,1213,0,6,23:00:00
2020.11.03,13:30:00,3348.1,3352.4,3345.9,3352.3,1025,0,6,20:30:00
2020.11.03,14:00:00,3352.6,3353.4,3348.4,3349.4,566,0,6,21:00:00
2020.11.03,14:30:00,3349.4,3350.9,3346.4,3346.9,776,0,6,21:30:00
2020.11.03,15:00:00,3346.9,3349.1,3342.3,3349.1,815,0,6,22:00:00
2020.11.03,15:30:00,3349.4,3351.1,3343.6,3345.1,938,0,6,22:30:00
2020.11.03,16:00:00,3345.1,3349.6,3344.6,3344.9,760,0,6,23:00:00
2020.11.04,13:30:00,3379.7,3398.2,3379.7,3389.0,3083,0,2,20:30:00
2020.11.04,14:00:00,3389.0,3413.7,3383.2,3413.6,3073,0,2,21:00:00
2020.11.04,14:30:00,3413.6,3428.7,3408.1,3425.4,3307,0,2,21:30:00
2020.11.04,15:00:00,3425.4,3437.7,3421.0,3437.4,3845,0,2,22:00:00
2020.11.04,15:30:00,3437.5,3437.7,3419.7,3422.2,3213,0,3,22:30:00
2020.11.04,16:00:00,3422.5,3427.4,3409.0,3415.6,3257,0,3,23:00:00
2020.11.05,13:30:00,3513.3,3514.2,3504.6,3508.3,2189,0,3,20:30:00
2020.11.05,14:00:00,3508.3,3508.3,3498.8,3505.0,2156,0,0,21:00:00
2020.11.05,14:30:00,3505.2,3510.8,3502.3,3509.0,1694,0,1,21:30:00
2020.11.05,15:00:00,3509.0,3509.3,3503.5,3503.8,1654,0,0,22:00:00
2020.11.05,15:30:00,3503.8,3507.0,3501.8,3502.0,1402,0,1,22:30:00
2020.11.05,16:00:00,3501.8,3503.9,3492.8,3500.8,1700,0,0,23:00:00
2020.11.06,13:30:00,3486.4,3489.6,3480.9,3486.4,1203,0,0,20:30:00
2020.11.06,14:00:00,3486.4,3493.4,3481.1,3483.6,1219,0,2,21:00:00
2020.11.06,14:30:00,3483.6,3483.9,3475.1,3477.2,1517,0,0,21:30:00
2020.11.06,15:00:00,3477.2,3486.4,3472.9,3484.0,1801,0,0,22:00:00
2020.11.06,15:30:00,3484.3,3510.1,3484.0,3508.7,2334,0,0,22:30:00
2020.11.06,16:00:00,3508.7,3526.1,3503.3,3509.6,1707,0,0,23:00:00
2020.11.09,13:30:00,3559.8,3655.0,3557.3,3644.9,4444,0,1,20:30:00
2020.11.09,14:00:00,3644.8,3645.0,3616.2,3632.5,7083,0,1,21:00:00
2020.11.09,14:30:00,3632.5,3654.3,3626.5,3654.3,5314,0,1,21:30:00
2020.11.09,15:00:00,3654.3,3660.8,3643.9,3658.6,4861,0,1,22:00:00
2020.11.09,15:30:00,3658.7,3675.3,3656.1,3659.6,4210,0,1,22:30:00
2020.11.09,16:00:00,3659.7,3668.5,3647.3,3647.6,4727,0,1,23:00:00
2020.11.10,13:30:00,3539.8,3551.9,3537.6,3551.6,3905,0,1,20:30:00
2020.11.10,14:00:00,3551.6,3554.4,3540.8,3546.8,3948,0,1,21:00:00
2020.11.10,14:30:00,3546.9,3550.6,3541.1,3541.9,3548,0,1,21:30:00
2020.11.10,15:00:00,3541.8,3546.9,3539.9,3545.9,3487,0,1,22:00:00
2020.11.10,15:30:00,3545.8,3546.8,3535.6,3541.1,3329,0,1,22:30:00
2020.11.10,16:00:00,3541.0,3545.6,3536.3,3542.1,3037,0,1,23:00:00
2020.11.11,13:30:00,3579.5,3580.5,3574.7,3578.2,1479,0,3,20:30:00
2020.11.11,14:00:00,3578.1,3580.0,3571.0,3576.5,1856,0,1,21:00:00
2020.11.11,14:30:00,3576.5,3578.3,3574.0,3577.2,1517,0,1,21:30:00
2020.11.11,15:00:00,3577.3,3580.8,3575.0,3577.1,1666,0,3,22:00:00
2020.11.11,15:30:00,3577.1,3577.8,3570.3,3572.8,1390,0,3,22:30:00
2020.11.11,16:00:00,3572.7,3573.6,3569.6,3571.8,920,0,3,23:00:00
2020.11.12,13:30:00,3569.4,3571.5,3566.3,3566.6,1210,0,1,20:30:00
2020.11.12,14:00:00,3566.6,3568.1,3553.1,3562.6,1929,0,1,21:00:00
2020.11.12,14:30:00,3562.8,3563.6,3550.8,3552.4,1836,0,1,21:30:00
2020.11.12,15:00:00,3552.3,3560.1,3551.0,3559.6,1852,0,1,22:00:00
2020.11.12,15:30:00,3559.6,3565.6,3557.2,3564.8,1911,0,1,22:30:00
2020.11.12,16:00:00,3565.1,3566.1,3557.8,3562.6,1475,0,1,23:00:00
2020.11.13,13:30:00,3563.9,3566.4,3560.3,3565.7,1294,0,1,20:30:00
2020.11.13,14:00:00,3565.4,3565.9,3560.7,3563.4,1431,0,1,21:00:00
2020.11.13,14:30:00,3563.4,3565.7,3559.9,3560.7,887,0,1,21:30:00
2020.11.13,15:00:00,3560.9,3564.2,3560.2,3564.0,1060,0,1,22:00:00
2020.11.13,15:30:00,3563.6,3565.9,3562.4,3563.7,847,0,4,22:30:00
2020.11.13,16:00:00,3563.2,3563.7,3558.6,3559.2,622,0,4,23:00:00
2020.11.16,13:30:00,3617.6,3642.2,3613.6,3625.4,1988,0,4,20:30:00
2020.11.16,14:00:00,3625.4,3635.6,3621.0,3623.5,3490,0,3,21:00:00
2020.11.16,14:30:00,3623.4,3626.7,3622.0,3626.5,1571,0,5,21:30:00
2020.11.16,15:00:00,3626.5,3627.5,3622.6,3623.2,1285,0,4,22:00:00
2020.11.16,15:30:00,3623.0,3623.7,3616.6,3619.5,1493,0,4,22:30:00
2020.11.16,16:00:00,3619.5,3624.7,3616.0,3616.6,1178,0,4,23:00:00
2020.11.17,13:30:00,3610.0,3612.9,3609.9,3610.6,1014,0,5,20:30:00
2020.11.17,14:00:00,3610.6,3614.5,3608.6,3612.7,1037,0,4,21:00:00
2020.11.17,14:30:00,3612.9,3614.0,3604.4,3606.4,988,0,5,21:30:00
2020.11.17,15:00:00,3606.4,3608.7,3603.6,3605.2,915,0,3,22:00:00
2020.11.17,15:30:00,3605.2,3605.5,3598.4,3604.7,1181,0,4,22:30:00
2020.11.17,16:00:00,3604.6,3606.1,3600.4,3605.9,805,0,4,23:00:00
2020.11.18,13:30:00,3619.5,3624.3,3617.8,3621.3,806,0,4,20:30:00
2020.11.18,14:00:00,3621.3,3625.8,3620.5,3625.3,452,0,4,21:00:00
2020.11.18,14:30:00,3625.0,3627.8,3621.5,3623.3,703,0,6,21:30:00
2020.11.18,15:00:00,3623.0,3624.0,3618.5,3619.3,882,0,4,22:00:00
2020.11.18,15:30:00,3619.0,3620.0,3615.8,3619.3,1094,0,4,22:30:00
2020.11.18,16:00:00,3619.1,3620.0,3614.0,3614.5,831,0,4,23:00:00
2020.11.19,13:30:00,3555.2,3565.4,3554.8,3564.2,799,0,4,20:30:00
2020.11.19,14:00:00,3564.2,3567.4,3563.8,3565.4,695,0,4,21:00:00
2020.11.19,14:30:00,3565.7,3568.4,3565.4,3565.7,475,0,4,21:30:00
2020.11.19,15:00:00,3565.7,3568.1,3561.6,3563.2,1121,0,4,22:00:00
2020.11.19,15:30:00,3563.2,3565.1,3557.6,3564.9,1359,0,5,22:30:00
2020.11.19,16:00:00,3564.9,3564.9,3559.3,3561.2,812,0,4,23:00:00
2020.11.20,13:30:00,3579.1,3586.1,3578.8,3586.1,460,0,3,20:30:00
2020.11.20,14:00:00,3586.1,3586.8,3582.3,3583.6,335,0,4,21:00:00
2020.11.20,14:30:00,3583.6,3584.3,3580.1,3581.3,436,0,4,21:30:00
2020.11.20,15:00:00,3581.4,3584.1,3579.3,3579.8,536,0,4,22:00:00
2020.11.20,15:30:00,3579.6,3580.6,3575.4,3575.4,694,0,4,22:30:00
2020.11.20,16:00:00,3575.4,3583.2,3574.6,3579.4,915,0,4,23:00:00
2020.11.23,13:30:00,3577.6,3577.6,3575.8,3576.6,266,0,4,20:30:00
2020.11.23,14:00:00,3576.6,3581.4,3573.0,3580.9,337,0,5,21:00:00
2020.11.23,14:30:00,3581.0,3582.6,3580.0,3580.4,380,0,4,21:30:00
2020.11.23,15:00:00,3580.4,3580.6,3576.6,3578.6,410,0,6,22:00:00
2020.11.23,15:30:00,3578.6,3582.6,3565.3,3573.9,1897,0,4,22:30:00
2020.11.23,16:00:00,3573.9,3577.3,3570.8,3577.3,928,0,4,23:00:00
2020.11.24,13:30:00,3609.0,3609.6,3605.6,3605.8,651,0,6,20:30:00
2020.11.24,14:00:00,3605.9,3607.3,3600.3,3601.5,1052,0,4,21:00:00
2020.11.24,14:30:00,3601.4,3608.0,3601.3,3607.9,703,0,4,21:30:00
2020.11.24,15:00:00,3607.8,3611.1,3606.5,3608.3,777,0,6,22:00:00
2020.11.24,15:30:00,3608.3,3610.6,3607.3,3607.6,875,0,5,22:30:00
2020.11.24,16:00:00,3607.4,3608.0,3605.3,3607.0,1058,0,5,23:00:00
2020.11.25,13:30:00,3631.8,3636.2,3630.6,3633.9,600,0,5,20:30:00
2020.11.25,14:00:00,3634.1,3640.1,3634.1,3639.9,606,0,4,21:00:00
2020.11.25,14:30:00,3639.9,3639.9,3630.4,3632.9,917,0,4,21:30:00
2020.11.25,15:00:00,3633.1,3636.9,3629.9,3632.9,928,0,4,22:00:00
2020.11.25,15:30:00,3632.8,3637.6,3630.2,3633.9,1160,0,6,22:30:00
2020.11.25,16:00:00,3633.8,3637.4,3633.4,3635.9,754,0,6,23:00:00
2020.11.26,13:30:00,3633.7,3634.7,3632.4,3633.4,359,0,6,20:30:00
2020.11.26,14:00:00,3633.3,3633.7,3628.4,3628.9,517,0,6,21:00:00
2020.11.26,14:30:00,3628.9,3631.9,3628.6,3631.7,399,0,1,21:30:00
2020.11.26,15:00:00,3631.7,3633.9,3631.2,3632.6,357,0,6,22:00:00
2020.11.26,15:30:00,3632.8,3633.9,3631.6,3632.3,326,0,4,22:30:00
2020.11.26,16:00:00,3632.2,3632.7,3631.2,3632.7,304,0,6,23:00:00
2020.11.27,13:30:00,3636.8,3638.9,3636.8,3638.1,288,0,5,20:30:00
2020.11.27,14:00:00,3638.0,3639.4,3637.0,3638.4,363,0,6,21:00:00
2020.11.27,14:30:00,3638.5,3641.1,3638.0,3641.1,338,0,6,21:30:00
2020.11.27,15:00:00,3640.8,3641.6,3639.6,3640.0,371,0,6,22:00:00
2020.11.27,15:30:00,3640.0,3645.0,3639.8,3642.5,327,0,5,22:30:00
2020.11.27,16:00:00,3642.6,3645.5,3642.3,3642.3,400,0,5,23:00:00
2020.11.30,13:30:00,3626.0,3626.5,3617.8,3624.6,898,0,5,20:30:00
2020.11.30,14:00:00,3624.5,3633.0,3624.0,3632.1,1091,0,4,21:00:00
2020.11.30,14:30:00,3632.0,3635.6,3630.5,3630.8,719,0,5,21:30:00
2020.11.30,15:00:00,3630.5,3632.0,3627.8,3629.3,444,0,5,22:00:00
2020.11.30,15:30:00,3629.0,3632.0,3627.5,3631.5,383,0,4,22:30:00
2020.11.30,16:00:00,3631.5,3638.5,3630.5,3631.8,508,0,4,23:00:00
2020.12.01,13:30:00,3665.3,3666.6,3663.8,3664.3,327,0,3,20:30:00
2020.12.01,14:00:00,3664.3,3664.3,3660.8,3660.8,260,0,4,21:00:00
2020.12.01,14:30:00,3660.8,3663.8,3660.6,3663.6,322,0,4,21:30:00
2020.12.01,15:00:00,3663.8,3664.3,3658.3,3658.3,326,0,4,22:00:00
2020.12.01,15:30:00,3658.6,3662.1,3656.8,3661.8,316,0,4,22:30:00
2020.12.01,16:00:00,3661.8,3661.8,3657.8,3658.8,347,0,4,23:00:00
2020.12.02,13:30:00,3654.1,3658.1,3653.0,3658.1,563,0,6,20:30:00
2020.12.02,14:00:00,3657.8,3657.8,3652.3,3652.8,725,0,4,21:00:00
2020.12.02,14:30:00,3652.9,3653.1,3646.0,3650.4,794,0,5,21:30:00
2020.12.02,15:00:00,3650.4,3653.5,3648.1,3651.3,993,0,4,22:00:00
2020.12.02,15:30:00,3651.4,3652.5,3649.5,3652.3,788,0,6,22:30:00
2020.12.02,16:00:00,3652.3,3653.3,3647.8,3650.8,802,0,5,23:00:00
2020.12.03,13:30:00,3667.9,3669.4,3666.4,3668.4,418,0,4,20:30:00
2020.12.03,14:00:00,3668.4,3670.9,3665.7,3666.4,415,0,5,21:00:00
