DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.09.24,22:30:00,3232.5,3252.5,3228.5,3244.8,1691,0,6,05:30:00
2020.09.25,17:00:00,3244.0,3252.3,3226.0,3250.3,2291,0,6,00:00:00
2020.09.25,17:30:00,3250.5,3262.5,3246.5,3257.2,1776,0,6,00:30:00
2020.09.25,18:00:00,3257.3,3268.0,3251.8,3263.8,1665,0,2,01:00:00
2020.09.25,18:30:00,3264.5,3267.0,3252.8,3252.8,1186,0,6,01:30:00
2020.09.25,19:00:00,3253.0,3267.8,3252.8,3260.3,902,0,6,02:00:00
2020.09.25,19:30:00,3262.0,3267.5,3257.0,3267.0,926,0,6,02:30:00
2020.09.25,20:00:00,3266.8,3273.8,3264.0,3271.8,844,0,6,03:00:00
2020.09.25,20:30:00,3272.0,3281.0,3271.3,3279.3,680,0,6,03:30:00
2020.09.25,21:00:00,3279.3,3287.5,3278.5,3285.8,674,0,6,04:00:00
2020.09.25,21:30:00,3286.0,3291.3,3282.5,3290.8,797,0,6,04:30:00
2020.09.25,22:00:00,3290.8,3305.8,3289.9,3303.3,640,0,6,05:00:00
2020.09.25,22:30:00,3303.0,3303.3,3291.8,3297.5,963,0,6,05:30:00
2020.09.28,17:00:00,3337.7,3355.9,3333.4,3349.9,1693,0,6,00:00:00
2020.09.28,17:30:00,3350.2,3354.7,3338.2,3341.4,1850,0,6,00:30:00
2020.09.28,18:00:00,3341.2,3350.2,3340.2,3347.7,1499,0,6,01:00:00
2020.09.28,18:30:00,3347.7,3352.7,3344.2,3347.2,1290,0,6,01:30:00
2020.09.28,19:00:00,3347.2,3348.2,3341.7,3344.9,1116,0,6,02:00:00
2020.09.28,19:30:00,3345.2,3352.4,3342.2,3352.3,627,0,6,02:30:00
2020.09.28,20:00:00,3352.4,3355.2,3348.4,3353.2,480,0,6,03:00:00
2020.09.28,20:30:00,3352.9,3358.4,3352.9,3356.7,477,0,6,03:30:00
2020.09.28,21:00:00,3357.2,3358.4,3352.4,3355.7,849,0,6,04:00:00
2020.09.28,21:30:00,3355.9,3359.7,3354.7,3357.9,705,0,6,04:30:00
2020.09.28,22:00:00,3357.7,3358.2,3351.9,3356.4,863,0,6,05:00:00
2020.09.28,22:30:00,3356.4,3356.4,3345.9,3351.9,1040,0,6,05:30:00
2020.09.29,17:00:00,3348.8,3356.8,3345.5,3354.0,836,0,6,00:00:00
2020.09.29,17:30:00,3353.8,3354.5,3336.3,3339.3,771,0,6,00:30:00
2020.09.29,18:00:00,3339.5,3341.8,3334.8,3338.5,605,0,6,01:00:00
2020.09.29,18:30:00,3338.5,3343.0,3327.8,3331.5,835,0,6,01:30:00
2020.09.29,19:00:00,3331.3,3332.5,3326.8,3332.0,791,0,6,02:00:00
2020.09.29,19:30:00,3331.8,3337.0,3330.0,3336.5,566,0,6,02:30:00
2020.09.29,20:00:00,3336.5,3336.8,3326.0,3335.5,660,0,6,03:00:00
2020.09.29,20:30:00,3335.8,3344.5,3335.8,3342.3,502,0,6,03:30:00
2020.09.29,21:00:00,3342.5,3345.8,3339.0,3345.5,696,0,6,04:00:00
2020.09.29,21:30:00,3345.8,3348.3,3342.8,3343.0,679,0,6,04:30:00
2020.09.29,22:00:00,3343.3,3347.3,3339.0,3340.8,877,0,6,05:00:00
2020.09.29,22:30:00,3340.8,3342.8,3334.0,3334.0,759,0,6,05:30:00
2020.09.30,17:00:00,3360.7,3372.7,3359.9,3368.9,1784,0,3,00:00:00
2020.09.30,17:30:00,3369.2,3376.2,3367.9,3368.6,1881,0,6,00:30:00
2020.09.30,18:00:00,3368.7,3380.9,3366.7,3378.7,1141,0,6,01:00:00
2020.09.30,18:30:00,3378.4,3379.7,3371.9,3378.2,1009,0,6,01:30:00
2020.09.30,19:00:00,3378.4,3385.2,3377.9,3384.2,687,0,6,02:00:00
2020.09.30,19:30:00,3384.2,3385.7,3377.9,3380.7,899,0,6,02:30:00
2020.09.30,20:00:00,3380.9,3381.4,3371.9,3376.2,835,0,6,03:00:00
2020.09.30,20:30:00,3376.4,3385.2,3376.2,3384.9,687,0,6,03:30:00
2020.09.30,21:00:00,3385.1,3392.9,3366.2,3376.4,1464,0,6,04:00:00
2020.09.30,21:30:00,3376.2,3376.2,3351.9,3368.9,2901,0,6,04:30:00
2020.09.30,22:00:00,3368.9,3371.7,3338.4,3351.8,3241,0,6,05:00:00
2020.09.30,22:30:00,3351.7,3373.2,3344.9,3357.7,2819,0,6,05:30:00
2020.10.01,17:00:00,3376.5,3379.6,3364.6,3370.6,2052,0,6,00:00:00
2020.10.01,17:30:00,3370.8,3382.9,3368.6,3375.6,1365,0,6,00:30:00
2020.10.01,18:00:00,3375.6,3382.1,3367.1,3380.6,2153,0,6,01:00:00
2020.10.01,18:30:00,3380.9,3385.1,3376.1,3381.1,1278,0,6,01:30:00
2020.10.01,19:00:00,3381.1,3381.6,3371.4,3380.4,1283,0,6,02:00:00
2020.10.01,19:30:00,3380.4,3382.9,3377.1,3380.6,781,0,6,02:30:00
2020.10.01,20:00:00,3380.9,3385.6,3374.8,3377.1,1000,0,6,03:00:00
2020.10.01,20:30:00,3377.4,3380.4,3367.6,3371.1,1206,0,6,03:30:00
2020.10.01,21:00:00,3371.4,3378.7,3359.1,3371.4,2903,0,6,04:00:00
2020.10.01,21:30:00,3371.4,3380.5,3371.1,3378.4,1248,0,6,04:30:00
2020.10.01,22:00:00,3378.1,3383.3,3367.9,3369.4,1450,0,6,05:00:00
2020.10.01,22:30:00,3369.4,3380.1,3366.6,3380.1,1723,0,6,05:30:00
2020.10.02,17:00:00,3349.2,3362.2,3348.4,3359.0,2172,0,6,00:00:00
2020.10.02,17:30:00,3359.2,3359.7,3345.0,3354.2,2137,0,6,00:30:00
2020.10.02,18:00:00,3354.0,3362.1,3348.5,3356.7,2113,0,6,01:00:00
2020.10.02,18:30:00,3356.6,3357.0,3335.6,3336.5,1767,0,6,01:30:00
2020.10.02,19:00:00,3336.0,3368.1,3328.2,3360.0,2937,0,6,02:00:00
2020.10.02,19:30:00,3360.0,3367.7,3356.5,3363.0,2200,0,6,02:30:00
2020.10.02,20:00:00,3363.2,3367.2,3357.2,3364.7,1934,0,6,03:00:00
2020.10.02,20:30:00,3364.7,3366.2,3347.5,3354.0,2419,0,6,03:30:00
2020.10.02,21:00:00,3353.7,3365.7,3353.2,3362.0,1583,0,6,04:00:00
2020.10.02,21:30:00,3362.2,3364.7,3355.2,3361.0,2174,0,6,04:30:00
2020.10.02,22:00:00,3361.2,3363.0,3350.0,3358.5,2063,0,6,05:00:00
2020.10.02,22:30:00,3358.5,3364.5,3345.5,3347.5,1857,0,6,05:30:00
2020.10.05,17:00:00,3376.1,3387.8,3376.1,3386.1,1000,0,6,00:00:00
2020.10.05,17:30:00,3386.2,3395.3,3386.2,3392.3,900,0,6,00:30:00
2020.10.05,18:00:00,3392.6,3398.1,3391.6,3394.8,683,0,6,01:00:00
2020.10.05,18:30:00,3394.3,3395.0,3391.3,3394.4,665,0,6,01:30:00
2020.10.05,19:00:00,3394.6,3395.8,3392.6,3395.5,390,0,6,02:00:00
2020.10.05,19:30:00,3395.3,3397.0,3394.3,3396.0,379,0,6,02:30:00
2020.10.05,20:00:00,3396.0,3397.5,3392.3,3394.5,419,0,6,03:00:00
2020.10.05,20:30:00,3394.5,3394.5,3387.3,3388.3,530,0,6,03:30:00
2020.10.05,21:00:00,3388.0,3391.8,3385.1,3389.3,477,0,6,04:00:00
2020.10.05,21:30:00,3389.6,3401.3,3389.6,3401.3,589,0,6,04:30:00
2020.10.05,22:00:00,3401.1,3408.8,3399.1,3408.6,697,0,6,05:00:00
2020.10.05,22:30:00,3408.3,3409.3,3403.8,3406.6,1176,0,6,05:30:00
2020.10.06,17:00:00,3403.4,3414.9,3403.1,3412.1,868,0,6,00:00:00
2020.10.06,17:30:00,3412.4,3414.9,3400.3,3408.9,1867,0,6,00:30:00
2020.10.06,18:00:00,3408.6,3411.0,3399.1,3403.1,1578,0,6,01:00:00
2020.10.06,18:30:00,3403.1,3407.4,3396.4,3398.9,1139,0,6,01:30:00
2020.10.06,19:00:00,3398.7,3407.0,3398.7,3405.2,1054,0,6,02:00:00
2020.10.06,19:30:00,3404.9,3413.4,3403.7,3412.6,643,0,6,02:30:00
2020.10.06,20:00:00,3412.8,3419.4,3411.6,3414.6,601,0,6,03:00:00
2020.10.06,20:30:00,3414.9,3418.1,3411.9,3413.9,961,0,6,03:30:00
2020.10.06,21:00:00,3414.0,3422.4,3412.9,3420.9,775,0,6,04:00:00
2020.10.06,21:30:00,3421.1,3430.9,3366.6,3379.1,2648,0,6,04:30:00
2020.10.06,22:00:00,3379.3,3380.1,3354.9,3370.4,5031,0,6,05:00:00
2020.10.06,22:30:00,3370.6,3380.4,3353.4,3359.4,3595,0,6,05:30:00
2020.10.07,17:00:00,3399.7,3404.4,3393.4,3402.7,1810,0,6,00:00:00
2020.10.07,17:30:00,3402.7,3407.2,3399.9,3404.4,1443,0,6,00:30:00
2020.10.07,18:00:00,3404.2,3408.5,3401.4,3404.6,984,0,6,01:00:00
2020.10.07,18:30:00,3404.7,3406.9,3403.2,3403.7,886,0,6,01:30:00
2020.10.07,19:00:00,3403.9,3406.2,3394.9,3400.2,1000,0,6,02:00:00
2020.10.07,19:30:00,3400.2,3405.9,3399.9,3405.4,1079,0,6,02:30:00
2020.10.07,20:00:00,3405.7,3408.4,3405.4,3407.4,724,0,6,03:00:00
2020.10.07,20:30:00,3407.4,3418.2,3407.4,3413.7,765,0,6,03:30:00
2020.10.07,21:00:00,3413.7,3423.6,3412.4,3421.9,1210,0,6,04:00:00
2020.10.07,21:30:00,3422.2,3423.4,3416.7,3422.2,832,0,6,04:30:00
2020.10.07,22:00:00,3421.9,3425.9,3421.1,3422.9,893,0,6,05:00:00
2020.10.07,22:30:00,3422.9,3424.7,3416.4,3416.4,1418,0,6,05:30:00
2020.10.08,17:00:00,3439.7,3442.5,3431.3,3436.0,1970,0,6,00:00:00
2020.10.08,17:30:00,3436.7,3444.5,3435.7,3438.7,1030,0,6,00:30:00
2020.10.08,18:00:00,3438.8,3443.5,3435.2,3435.8,1589,0,6,01:00:00
2020.10.08,18:30:00,3435.8,3438.0,3427.5,3433.3,1241,0,6,01:30:00
2020.10.08,19:00:00,3433.5,3442.5,3433.0,3441.8,761,0,3,02:00:00
2020.10.08,19:30:00,3442.0,3443.5,3439.8,3442.0,507,0,6,02:30:00
2020.10.08,20:00:00,3442.0,3442.8,3437.3,3439.3,639,0,6,03:00:00
2020.10.08,20:30:00,3439.3,3441.4,3437.8,3438.0,679,0,6,03:30:00
2020.10.08,21:00:00,3438.3,3444.3,3436.8,3442.5,657,0,6,04:00:00
2020.10.08,21:30:00,3442.8,3445.5,3442.0,3443.8,572,0,6,04:30:00
2020.10.08,22:00:00,3443.5,3446.0,3439.0,3445.3,1023,0,6,05:00:00
2020.10.08,22:30:00,3445.0,3447.3,3442.5,3446.3,861,0,6,05:30:00
2020.10.09,17:00:00,3464.7,3466.1,3457.9,3458.6,1111,0,6,00:00:00
2020.10.09,17:30:00,3458.9,3465.4,3458.6,3464.4,705,0,6,00:30:00
2020.10.09,18:00:00,3464.6,3469.1,3464.4,3467.9,660,0,6,01:00:00
2020.10.09,18:30:00,3467.6,3480.6,3467.1,3478.6,1167,0,6,01:30:00
